status,scope,experiment_id,experiment_name,run_id,run_date,result_level,task_direction,retrieval_backend,retrieval_model,retrieval_model_id,generator_model,generator_model_id,training_data,n_train,train_doc_mode,eval_doc_mode,corpus_config,corpus_type,instruction_variant,prompt_variant,folds,eval_n,MRR@10,R@1,R@5,R@10,NDCG@10,Mean_Rank,Median_Rank,R@50,NDCG@50,notes,source_file
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_cot_proverb__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-31B,,,,,fable_summary,gemma4-31B/thinking_cot_proverb/fable_summary,fable_summary,,thinking_cot_proverb,,709,0.2178,0.138223,0.287729,0.372355,0.242646,87.3,24,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_cot_proverb__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,,,,summary_only,gemma4-31B/thinking_cot_proverb/summary_only,summary_only,,thinking_cot_proverb,,709,0.009844,0.00141,0.005642,0.014104,0.00627,355.43,355,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_cot_proverb__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-31B,,,,,summary_only,gemma4-31B/thinking_cot_proverb/summary_only,summary_only,,thinking_cot_proverb,,709,0.010028,0.00141,0.007052,0.014104,0.006408,356.02,356,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_direct_moral__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,,,,fable_summary,gemma4-31B/thinking_direct_moral/fable_summary,fable_summary,,thinking_direct_moral,,709,0.251252,0.1622,0.337094,0.416079,0.28034,85.06,20,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_direct_moral__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-31B,,,,,fable_summary,gemma4-31B/thinking_direct_moral/fable_summary,fable_summary,,thinking_direct_moral,,709,0.2178,0.138223,0.287729,0.372355,0.242646,87.3,24,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_direct_moral__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-31B,,,,,summary_only,gemma4-31B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,0.009844,0.00141,0.005642,0.014104,0.00627,355.43,355,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-31B__thinking_direct_moral__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-31B,,,,,summary_only,gemma4-31B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,0.010028,0.00141,0.007052,0.014104,0.006408,356.02,356,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__conceptual_abstract__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/conceptual_abstract/fable_summary,fable_summary,,conceptual_abstract,,709,0.207233,0.124118,0.272214,0.377997,0.236586,93.78,24,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__conceptual_abstract__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/conceptual_abstract/fable_summary,fable_summary,,conceptual_abstract,,709,0.221103,0.131171,0.310296,0.399154,0.250947,78.57,19,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__conceptual_abstract__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,0.118412,0.059238,0.172073,0.232722,0.13398,137.71,65,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__conceptual_abstract__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,0.116666,0.056417,0.1622,0.236953,0.132918,125.76,53,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__cot_proverb__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/cot_proverb/fable_summary,fable_summary,,cot_proverb,,709,0.192102,0.110014,0.255289,0.35543,0.219325,99.71,27,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__cot_proverb__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/cot_proverb/fable_summary,fable_summary,,cot_proverb,,709,0.213127,0.126939,0.287729,0.397743,0.245308,82.86,21,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__cot_proverb__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.123459,0.06347,0.170663,0.231312,0.138732,157.38,74,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__cot_proverb__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.134819,0.078984,0.170663,0.235543,0.147522,140.8,59,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__direct_moral__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/direct_moral/fable_summary,fable_summary,,direct_moral,,709,0.221206,0.139633,0.284908,0.383639,0.248295,88.96,22,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__direct_moral__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/direct_moral/fable_summary,fable_summary,,direct_moral,,709,0.225415,0.139633,0.311707,0.399154,0.255299,83.32,20,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__direct_moral__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/direct_moral/summary_only,summary_only,,direct_moral,,709,0.141121,0.078984,0.198872,0.265162,0.160907,150.36,63,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__direct_moral__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/direct_moral/summary_only,summary_only,,direct_moral,,709,0.159305,0.093089,0.218618,0.286319,0.17923,134.64,54,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__proverb__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/proverb/fable_summary,fable_summary,,proverb,,709,0.218781,0.135402,0.291961,0.379408,0.24566,93.53,22,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__proverb__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/proverb/fable_summary,fable_summary,,proverb,,709,0.212658,0.121298,0.304654,0.389281,0.242967,84.4,22,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__proverb__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/proverb/summary_only,summary_only,,proverb,,709,0.110887,0.056417,0.155148,0.208745,0.124374,173.36,94,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__proverb__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/proverb/summary_only,summary_only,,proverb,,709,0.131735,0.074753,0.173484,0.245416,0.148964,155.33,76,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_cot_proverb__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/thinking_cot_proverb/fable_summary,fable_summary,,thinking_cot_proverb,,709,0.23336,0.150917,0.310296,0.393512,0.260772,91.91,23,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_cot_proverb__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/thinking_cot_proverb/fable_summary,fable_summary,,thinking_cot_proverb,,709,0.246817,0.152327,0.339915,0.430183,0.280007,75.97,17,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_cot_proverb__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/thinking_cot_proverb/summary_only,summary_only,,thinking_cot_proverb,,709,0.185218,0.108604,0.253879,0.341326,0.211313,109.4,34,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_cot_proverb__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/thinking_cot_proverb/summary_only,summary_only,,thinking_cot_proverb,,709,0.17615,0.083216,0.265162,0.351199,0.206232,89.87,29,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_direct_moral__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,fable_summary,gemma4-E2B/thinking_direct_moral/fable_summary,fable_summary,,thinking_direct_moral,,709,0.213416,0.12835,0.282087,0.375176,0.240294,92.81,22,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_direct_moral__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,fable_summary,gemma4-E2B/thinking_direct_moral/fable_summary,fable_summary,,thinking_direct_moral,,709,0.243525,0.152327,0.332863,0.438646,0.278361,74.56,15,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_direct_moral__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E2B,,,,,summary_only,gemma4-E2B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,0.170437,0.100141,0.229901,0.301834,0.189286,112.97,31,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E2B__thinking_direct_moral__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E2B,,,,,summary_only,gemma4-E2B/thinking_direct_moral/summary_only,summary_only,,thinking_direct_moral,,709,0.17138,0.080395,0.246827,0.346968,0.200216,86.34,26,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__conceptual_abstract__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,fable_summary,gemma4-E4B/conceptual_abstract/fable_summary,fable_summary,,conceptual_abstract,,709,0.232619,0.133992,0.335684,0.42031,0.266834,84.16,18,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__conceptual_abstract__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,fable_summary,gemma4-E4B/conceptual_abstract/fable_summary,fable_summary,,conceptual_abstract,,709,0.261433,0.163611,0.346968,0.449929,0.295204,69.4,15,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__conceptual_abstract__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,summary_only,gemma4-E4B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,0.190219,0.107193,0.275035,0.351199,0.218252,108.51,31,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__conceptual_abstract__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,summary_only,gemma4-E4B/conceptual_abstract/summary_only,summary_only,,conceptual_abstract,,709,0.210468,0.12835,0.29055,0.369535,0.236377,91.11,24,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__cot_proverb__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,fable_summary,gemma4-E4B/cot_proverb/fable_summary,fable_summary,,cot_proverb,,709,0.222409,0.139633,0.293371,0.38787,0.250668,87.55,24,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__cot_proverb__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,fable_summary,gemma4-E4B/cot_proverb/fable_summary,fable_summary,,cot_proverb,,709,0.25358,0.155148,0.346968,0.434415,0.285224,69.46,16,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__cot_proverb__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,summary_only,gemma4-E4B/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.182697,0.105783,0.239774,0.331453,0.206932,106.05,33,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__cot_proverb__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,summary_only,gemma4-E4B/cot_proverb/summary_only,summary_only,,cot_proverb,,709,0.209671,0.12835,0.283498,0.361072,0.234093,88.66,27,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__direct_moral__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,fable_summary,gemma4-E4B/direct_moral/fable_summary,fable_summary,,direct_moral,,709,0.233525,0.139633,0.315938,0.4189,0.266125,83.71,17,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__direct_moral__fable_summary__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,fable_summary,gemma4-E4B/direct_moral/fable_summary,fable_summary,,direct_moral,,709,0.250965,0.163611,0.328632,0.440056,0.284589,76.55,17,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__direct_moral__summary_only__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,summary_only,gemma4-E4B/direct_moral/summary_only,summary_only,,direct_moral,,709,0.166817,0.101551,0.22426,0.308886,0.190186,130.18,46,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__direct_moral__summary_only__Qwen3-Embedding-8B,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,gemma4-E4B,,,,,summary_only,gemma4-E4B/direct_moral/summary_only,summary_only,,direct_moral,,709,0.181042,0.111425,0.249647,0.32158,0.203217,118.32,35,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
completed,MORABLES,exp_13,Gemma 4 GPU summarization grid,gemma4-E4B__proverb__fable_summary__Linq-Embed-Mistral,2026-05-06 11:54:49,full_709,moral_to_fable,summary_then_embedding,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,gemma4-E4B,,,,,fable_summary,gemma4-E4B/proverb/fable_summary,fable_summary,,proverb,,709,0.215549,0.125529,0.299013,0.38787,0.244951,88.72,20,,,,experiments/13_gemma4_gpu_summarization/results/2026-05-06_11-54-49_eval_all.csv
